sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
365,6.0833,0.0051,0.0301,0.0,-0.025,0.999762,-0.021815,1
366,6.1,0.002817,0.0316,0.0,-0.028783,0.999657,-0.026177,1
367,6.1167,0.003167,0.0303,0.0,-0.027133,0.999534,-0.030539,1
368,6.1333,0.0,0.0294,0.0,-0.0294,0.999391,-0.034899,1
369,6.15,0.0041,0.0318,0.0,-0.0277,0.999229,-0.03926,1
370,6.1667,0.003983,0.0319,0.0,-0.027917,0.999048,-0.043619,1
371,6.1833,0.009717,0.0279,0.0,-0.018183,0.998848,-0.047978,1
372,6.2,0.00735,0.0322,0.0,-0.02485,0.99863,-0.052336,1
373,6.2167,0.008183,0.0309,0.0,-0.022717,0.998392,-0.056693,1
374,6.2333,0.004283,0.0337,0.0,-0.029417,0.998135,-0.061049,1
375,6.25,0.008217,0.0325,0.0,-0.024283,0.997859,-0.065403,1
376,6.2667,0.007183,0.0352,0.0,-0.028017,0.997564,-0.069756,1
377,6.2833,0.009317,0.0289,0.0,-0.019583,0.99725,-0.074108,1
378,6.3,0.012833,0.0272,0.0,-0.014367,0.996917,-0.078459,1
379,6.3167,0.0101,0.0314,0.0,-0.0213,0.996566,-0.082808,1
380,6.3333,0.009333,0.03,0.0,-0.020667,0.996195,-0.087156,1
381,6.35,0.010283,0.0355,0.0,-0.025217,0.995805,-0.091502,1
382,6.3667,0.00945,0.0287,0.0,-0.01925,0.995396,-0.095846,1
383,6.3833,0.013017,0.0268,0.0,-0.013783,0.994969,-0.100188,1
384,6.4,0.00465,0.0335,0.0,-0.02885,0.994522,-0.104528,1
385,6.4167,0.013017,0.0284,0.0,-0.015383,0.994056,-0.108867,1
386,6.4333,0.0161,0.0329,0.0,-0.0168,0.993572,-0.113203,1
387,6.45,0.01265,0.0292,0.0,-0.01655,0.993068,-0.117537,1
388,6.4667,0.013133,0.0354,0.0,-0.022267,0.992546,-0.121869,1
389,6.4833,0.015833,0.0326,0.0,-0.016767,0.992005,-0.126199,1
390,6.5,0.01455,0.0333,0.0,-0.01875,0.991445,-0.130526,1
391,6.5167,0.01405,0.0348,0.0,-0.02075,0.990866,-0.134851,1
392,6.5333,0.01325,0.0283,0.0,-0.01505,0.990268,-0.139173,1
393,6.55,0.0113,0.032,0.0,-0.0207,0.989651,-0.143493,1
394,6.5667,0.019067,0.0273,0.0,-0.008233,0.989016,-0.147809,1
395,6.5833,0.0146,0.0334,0.0,-0.0188,0.988362,-0.152123,1
396,6.6,0.018583,0.0301,0.0,-0.011517,0.987688,-0.156434,1
397,6.6167,0.012083,0.0283,0.0,-0.016217,0.986996,-0.160743,1
398,6.6333,0.016717,0.0316,0.0,-0.014883,0.986286,-0.165048,1
399,6.65,0.016317,0.0312,0.0,-0.014883,0.985556,-0.16935,1
400,6.6667,0.015667,0.0286,0.0,-0.012933,0.984808,-0.173648,1
401,6.6833,0.009433,0.0322,0.0,-0.022767,0.984041,-0.177944,1
402,6.7,0.020967,0.0297,0.0,-0.008733,0.983255,-0.182236,1
403,6.7167,0.020633,0.0304,0.0,-0.009767,0.98245,-0.186524,1
404,6.7333,0.022417,0.0304,0.0,-0.007983,0.981627,-0.190809,1
405,6.75,0.01925,0.0306,0.0,-0.01135,0.980785,-0.19509,1
406,6.7667,0.020883,0.031,0.0,-0.010117,0.979925,-0.199368,1
407,6.7833,0.019233,0.0325,0.0,-0.013267,0.979045,-0.203642,1
408,6.8,0.020667,0.0306,0.0,-0.009933,0.978148,-0.207912,1
409,6.8167,0.023933,0.0322,0.0,-0.008267,0.977231,-0.212178,1
410,6.8333,0.02105,0.0296,0.0,-0.00855,0.976296,-0.21644,1
411,6.85,0.020667,0.0283,0.0,-0.007633,0.975342,-0.220697,1
412,6.8667,0.024433,0.0302,0.0,-0.005767,0.97437,-0.224951,1
413,6.8833,0.025617,0.033,0.0,-0.007383,0.973379,-0.2292,1
414,6.9,0.021933,0.0298,0.0,-0.007867,0.97237,-0.233445,1
415,6.9167,0.023733,0.0281,0.0,-0.004367,0.971342,-0.237686,1
416,6.9333,0.02635,0.0296,0.0,-0.00325,0.970296,-0.241922,1
417,6.95,0.022983,0.0256,0.0,-0.002617,0.969231,-0.246153,1
418,6.9667,0.024283,0.0318,0.0,-0.007517,0.968148,-0.25038,1
419,6.9833,0.028583,0.0347,0.0,-0.006117,0.967046,-0.254602,1
420,7.0,0.022717,0.0551,0.0,-0.032383,0.965926,-0.258819,1
421,7.0167,0.024567,0.0562,0.0,-0.031633,0.964787,-0.263031,1
422,7.0333,0.0236,0.0517,0.0,-0.0281,0.96363,-0.267238,1
423,7.05,0.0235,0.0569,0.0,-0.0334,0.962455,-0.27144,1
424,7.0667,0.028383,0.0533,0.0,-0.024917,0.961262,-0.275637,1
425,7.0833,0.029783,0.055,0.0,-0.025217,0.96005,-0.279829,1
426,7.1,0.028083,0.0537,0.0,-0.025617,0.95882,-0.284015,1
427,7.1167,0.033067,0.0575,0.0,-0.024433,0.957571,-0.288196,1
428,7.1333,0.0302,0.0547,0.0,-0.0245,0.956305,-0.292372,1
429,7.15,0.0306,0.0603,0.0,-0.0297,0.95502,-0.296542,1
430,7.1667,0.029867,0.055,0.0,-0.025133,0.953717,-0.300706,1
431,7.1833,0.0316,0.0565,0.0,-0.0249,0.952396,-0.304864,1
432,7.2,0.02945,0.0563,0.0,-0.02685,0.951057,-0.309017,1
433,7.2167,0.030667,0.0579,0.0,-0.027233,0.949699,-0.313164,1
434,7.2333,0.031217,0.053,0.0,-0.021783,0.948324,-0.317305,1
435,7.25,0.02995,0.0538,0.0,-0.02385,0.94693,-0.321439,1
436,7.2667,0.03195,0.0528,0.0,-0.02085,0.945519,-0.325568,1
437,7.2833,0.029933,0.0545,0.0,-0.024567,0.944089,-0.329691,1
438,7.3,0.0379,0.0583,0.0,-0.0204,0.942641,-0.333807,1
439,7.3167,0.031017,0.0546,0.0,-0.023583,0.941176,-0.337917,1
440,7.3333,0.03405,0.0586,0.0,-0.02455,0.939693,-0.34202,1
441,7.35,0.03605,0.0558,0.0,-0.01975,0.938191,-0.346117,1
442,7.3667,0.035667,0.0576,0.0,-0.021933,0.936672,-0.350207,1
443,7.3833,0.031317,0.058,0.0,-0.026683,0.935135,-0.354291,1
444,7.4,0.0348,0.0563,0.0,-0.0215,0.93358,-0.358368,1
445,7.4167,0.03945,0.0581,0.0,-0.01865,0.932008,-0.362438,1
446,7.4333,0.03585,0.057,0.0,-0.02115,0.930418,-0.366501,1
447,7.45,0.034833,0.0572,0.0,-0.022367,0.92881,-0.370557,1
448,7.4667,0.037667,0.0565,0.0,-0.018833,0.927184,-0.374607,1
449,7.4833,0.0384,0.055,0.0,-0.0166,0.925541,-0.378649,1
450,7.5,0.034083,0.0555,0.0,-0.021417,0.92388,-0.382683,1
451,7.5167,0.040717,0.0588,0.0,-0.018083,0.922201,-0.386711,1
452,7.5333,0.039367,0.0564,0.0,-0.017033,0.920505,-0.390731,1
453,7.55,0.040617,0.0549,0.0,-0.014283,0.918791,-0.394744,1
454,7.5667,0.036483,0.0547,0.0,-0.018217,0.91706,-0.398749,1
455,7.5833,0.0418,0.0591,0.0,-0.0173,0.915311,-0.402747,1
456,7.6,0.041233,0.0582,0.0,-0.016967,0.913545,-0.406737,1
457,7.6167,0.039783,0.0531,0.0,-0.013317,0.911762,-0.410719,1
458,7.6333,0.039433,0.0574,0.0,-0.017967,0.909961,-0.414693,1
459,7.65,0.037733,0.057,0.0,-0.019267,0.908143,-0.41866,1
460,7.6667,0.04105,0.0588,0.0,-0.01775,0.906308,-0.422618,1
461,7.6833,0.043717,0.0572,0.0,-0.013483,0.904455,-0.426569,1
462,7.7,0.043617,0.0518,0.0,-0.008183,0.902585,-0.430511,1
463,7.7167,0.040033,0.0561,0.0,-0.016067,0.900698,-0.434445,1
464,7.7333,0.04325,0.0583,0.0,-0.01505,0.898794,-0.438371,1
465,7.75,0.041633,0.0562,0.0,-0.014567,0.896873,-0.442289,1
466,7.7667,0.04465,0.0553,0.0,-0.01065,0.894934,-0.446198,1
467,7.7833,0.046467,0.0532,0.0,-0.006733,0.892979,-0.450098,1
468,7.8,0.043867,0.0554,0.0,-0.011533,0.891007,-0.45399,1
469,7.8167,0.040317,0.056,0.0,-0.015683,0.889017,-0.457874,1
470,7.8333,0.044733,0.0567,0.0,-0.011967,0.887011,-0.461749,1
471,7.85,0.044683,0.0568,0.0,-0.012117,0.884988,-0.465615,1
472,7.8667,0.0475,0.0554,0.0,-0.0079,0.882948,-0.469472,1
473,7.8833,0.0452,0.0552,0.0,-0.01,0.880891,-0.47332,1
474,7.9,0.046117,0.0559,0.0,-0.009783,0.878817,-0.477159,1
475,7.9167,0.04705,0.0596,0.0,-0.01255,0.876727,-0.480989,1
476,7.9333,0.051517,0.0557,0.0,-0.004183,0.87462,-0.48481,1
477,7.95,0.0437,0.0585,0.0,-0.0148,0.872496,-0.488621,1
478,7.9667,0.045633,0.0521,0.0,-0.006467,0.870356,-0.492424,1
479,7.9833,0.049317,0.0542,0.0,-0.004883,0.868199,-0.496217,1
480,8.0,0.051433,0.0561,0.0,-0.004667,0.866025,-0.5,1
481,8.0167,0.05225,0.056,0.0,-0.00375,0.863836,-0.503774,1
482,8.0333,0.052733,0.0578,0.0,-0.005067,0.861629,-0.507538,1
483,8.05,0.050083,0.0572,0.0,-0.007117,0.859406,-0.511293,1
484,8.0667,0.0517,0.0543,0.0,-0.0026,0.857167,-0.515038,1
485,8.0833,0.056333,0.0541,0.0022,0.002233,0.854912,-0.518773,0
486,8.1,0.05775,0.0553,0.0047,0.00245,0.85264,-0.522499,0
487,8.1167,0.049933,0.0573,0.0,-0.007367,0.850352,-0.526214,1
488,8.1333,0.056967,0.055,0.002,0.001967,0.848048,-0.529919,0
489,8.15,0.0572,0.0557,0.0035,0.0015,0.845728,-0.533615,0
490,8.1667,0.053817,0.055,0.0023,-0.001183,0.843391,-0.5373,0
491,8.1833,0.05345,0.0544,0.0013,-0.00095,0.841039,-0.540974,0
492,8.2,0.053567,0.0567,0.0,-0.003133,0.838671,-0.544639,1
493,8.2167,0.052767,0.0586,0.0,-0.005833,0.836286,-0.548293,1
494,8.2333,0.056333,0.0591,0.0,-0.002767,0.833886,-0.551937,1
495,8.25,0.056733,0.0563,0.0004,0.000433,0.83147,-0.55557,0
496,8.2667,0.058067,0.054,0.0045,0.004067,0.829038,-0.559193,0
497,8.2833,0.056767,0.0575,0.0038,-0.000733,0.82659,-0.562805,0
498,8.3,0.056383,0.056,0.0042,0.000383,0.824126,-0.566406,0
499,8.3167,0.0527,0.0573,0.0,-0.0046,0.821647,-0.569997,1
500,8.3333,0.0586,0.056,0.0026,0.0026,0.819152,-0.573576,0
501,8.35,0.058017,0.0582,0.0024,-0.000183,0.816642,-0.577145,0
502,8.3667,0.0582,0.051,0.0096,0.0072,0.814116,-0.580703,0
503,8.3833,0.0539,0.0541,0.0094,-0.0002,0.811574,-0.58425,0
504,8.4,0.05525,0.0515,0.0132,0.00375,0.809017,-0.587785,0
505,8.4167,0.060783,0.0584,0.0156,0.002383,0.806445,-0.59131,0
506,8.4333,0.061617,0.0543,0.0229,0.007317,0.803857,-0.594823,0
507,8.45,0.057817,0.0549,0.0258,0.002917,0.801254,-0.598325,0
508,8.4667,0.065083,0.0551,0.0358,0.009983,0.798636,-0.601815,0
509,8.4833,0.05685,0.0556,0.037,0.00125,0.796002,-0.605294,0
510,8.5,0.067017,0.0528,0.0512,0.014217,0.793353,-0.608761,0
511,8.5167,0.066667,0.0574,0.0605,0.009267,0.79069,-0.612217,0
512,8.5333,0.0609,0.0553,0.0661,0.0056,0.788011,-0.615661,0
513,8.55,0.062617,0.0548,0.0739,0.007817,0.785317,-0.619094,0
514,8.5667,0.06025,0.0582,0.0759,0.00205,0.782608,-0.622515,0
515,8.5833,0.063833,0.0558,0.0839,0.008033,0.779884,-0.625923,0
516,8.6,0.064333,0.0521,0.0961,0.012233,0.777146,-0.62932,0
517,8.6167,0.06,0.0573,0.0988,0.0027,0.774393,-0.632705,0
518,8.6333,0.063067,0.0567,0.1052,0.006367,0.771625,-0.636078,0
519,8.65,0.065167,0.0517,0.1187,0.013467,0.768842,-0.639439,0
520,8.6667,0.06535,0.0575,0.1265,0.00785,0.766044,-0.642788,0
521,8.6833,0.060633,0.0562,0.1309,0.004433,0.763232,-0.646124,0
522,8.7,0.070317,0.0541,0.1471,0.016217,0.760406,-0.649448,0
523,8.7167,0.060233,0.1065,0.1008,-0.046267,0.757565,-0.65276,0
524,8.7333,0.068267,0.1069,0.0622,-0.038633,0.75471,-0.656059,0
525,8.75,0.0684,0.1057,0.0249,-0.0373,0.75184,-0.659346,0
526,8.7667,0.064817,0.1014,0.0,-0.036583,0.748956,-0.66262,1
527,8.7833,0.064167,0.1053,0.0,-0.041133,0.746057,-0.665882,1
528,8.8,0.066933,0.1048,0.0,-0.037867,0.743145,-0.669131,1
529,8.8167,0.066917,0.1069,0.0,-0.039983,0.740218,-0.672367,1
530,8.8333,0.072917,0.1002,0.0,-0.027283,0.737277,-0.67559,1
531,8.85,0.067033,0.1052,0.0,-0.038167,0.734323,-0.678801,1
532,8.8667,0.068883,0.1074,0.0,-0.038517,0.731354,-0.681998,1
533,8.8833,0.070483,0.1048,0.0,-0.034317,0.728371,-0.685183,1
534,8.9,0.0668,0.1049,0.0,-0.0381,0.725374,-0.688355,1
535,8.9167,0.067167,0.1046,0.0,-0.037433,0.722364,-0.691513,1
536,8.9333,0.06715,0.1057,0.0,-0.03855,0.71934,-0.694658,1
537,8.95,0.070383,0.1044,0.0,-0.034017,0.716302,-0.69779,1
538,8.9667,0.071767,0.1057,0.0,-0.033933,0.71325,-0.700909,1
539,8.9833,0.065817,0.1068,0.0,-0.040983,0.710185,-0.704015,1
540,9.0,0.0729,0.0781,0.0,-0.0052,0.707107,-0.707107,1
541,9.0167,0.071783,0.0804,0.0,-0.008617,0.704015,-0.710185,1
542,9.0333,0.075183,0.08,0.0,-0.004817,0.700909,-0.71325,1
543,9.05,0.07515,0.0791,0.0,-0.00395,0.69779,-0.716302,1
544,9.0667,0.074167,0.0811,0.0,-0.006933,0.694658,-0.71934,1
545,9.0833,0.074583,0.0778,0.0,-0.003217,0.691513,-0.722364,1
546,9.1,0.076183,0.078,0.0,-0.001817,0.688355,-0.725374,1
547,9.1167,0.074533,0.0797,0.0,-0.005167,0.685183,-0.728371,1
548,9.1333,0.072017,0.0796,0.0,-0.007583,0.681998,-0.731354,1
549,9.15,0.071217,0.078,0.0,-0.006783,0.678801,-0.734323,1
550,9.1667,0.072033,0.0794,0.0,-0.007367,0.67559,-0.737277,1
551,9.1833,0.0762,0.0791,0.0,-0.0029,0.672367,-0.740218,1
552,9.2,0.073033,0.0821,0.0,-0.009067,0.669131,-0.743145,1
553,9.2167,0.075417,0.0795,0.0,-0.004083,0.665882,-0.746057,1
554,9.2333,0.075367,0.0811,0.0,-0.005733,0.66262,-0.748956,1
555,9.25,0.07475,0.0782,0.0,-0.00345,0.659346,-0.75184,1
556,9.2667,0.0813,0.0332,0.0481,0.0481,0.656059,-0.75471,0
557,9.2833,0.07565,0.0326,0.0912,0.04305,0.65276,-0.757565,0
558,9.3,0.07645,0.0328,0.1349,0.04365,0.649448,-0.760406,0
559,9.3167,0.075217,0.0287,0.1814,0.046517,0.646124,-0.763232,0
560,9.3333,0.079167,0.0342,0.2264,0.044967,0.642788,-0.766044,0
561,9.35,0.077267,0.0304,0.2733,0.046867,0.639439,-0.768842,0
562,9.3667,0.072867,0.0327,0.3135,0.040167,0.636078,-0.771625,0
563,9.3833,0.080433,0.0353,0.3586,0.045133,0.632705,-0.774393,0
564,9.4,0.079117,0.0276,0.4101,0.051517,0.62932,-0.777146,0
565,9.4167,0.08055,0.0331,0.4576,0.04745,0.625923,-0.779884,0
566,9.4333,0.07685,0.0303,0.5041,0.04655,0.622515,-0.782608,0
567,9.45,0.079633,0.0267,0.557,0.052933,0.619094,-0.785317,0
568,9.4667,0.0805,0.0335,0.604,0.047,0.615661,-0.788011,0
569,9.4833,0.080083,0.0311,0.653,0.048983,0.612217,-0.79069,0
570,9.5,0.08035,0.0337,0.6997,0.04665,0.608761,-0.793353,0
571,9.5167,0.079417,0.0294,0.7497,0.050017,0.605294,-0.796002,0
572,9.5333,0.079,0.0311,0.7976,0.0479,0.601815,-0.798636,0
573,9.55,0.079833,0.0341,0.8433,0.045733,0.598325,-0.801254,0
574,9.5667,0.080967,0.0306,0.8937,0.050367,0.594823,-0.803857,0
575,9.5833,0.081517,0.0314,0.9438,0.050117,0.59131,-0.806445,0
576,9.6,0.0844,0.0316,0.9966,0.0528,0.587785,-0.809017,0
577,9.6167,0.085867,0.0295,1.053,0.056367,0.58425,-0.811574,0
578,9.6333,0.080483,0.0322,1.1013,0.048283,0.580703,-0.814116,0
579,9.65,0.08575,0.0324,1.1546,0.05335,0.577145,-0.816642,0
580,9.6667,0.08465,0.0308,1.2085,0.05385,0.573576,-0.819152,0
581,9.6833,0.0828,0.0288,1.2625,0.054,0.569997,-0.821647,0
582,9.7,0.083783,0.0274,1.3189,0.056383,0.566406,-0.824126,0
583,9.7167,0.081417,0.029,1.3713,0.052417,0.562805,-0.82659,0
584,9.7333,0.087867,0.0308,1.4284,0.057067,0.559193,-0.829038,0
585,9.75,0.08445,0.0296,1.4832,0.05485,0.55557,-0.83147,0
586,9.7667,0.083483,0.0302,1.5365,0.053283,0.551937,-0.833886,0
587,9.7833,0.0895,0.0277,1.5983,0.0618,0.548293,-0.836286,0
588,9.8,0.081917,0.0341,1.6461,0.047817,0.544639,-0.838671,0
589,9.8167,0.08585,0.0318,1.7001,0.05405,0.540974,-0.841039,0
590,9.8333,0.082033,0.0298,1.7523,0.052233,0.5373,-0.843391,0
591,9.85,0.08485,0.0307,1.8065,0.05415,0.533615,-0.845728,0
592,9.8667,0.088633,0.0286,1.8665,0.060033,0.529919,-0.848048,0
593,9.8833,0.082117,0.0257,1.9229,0.056417,0.526214,-0.850352,0
594,9.9,0.0884,0.0314,1.9799,0.057,0.522499,-0.85264,0
595,9.9167,0.086817,0.0315,2.0352,0.055317,0.518773,-0.854912,0
596,9.9333,0.088,0.0347,2.0885,0.0533,0.515038,-0.857167,0
597,9.95,0.088967,0.0341,2.1434,0.054867,0.511293,-0.859406,0
598,9.9667,0.088683,0.0321,2.2,0.056583,0.507538,-0.861629,0
599,9.9833,0.085617,0.033,2.2526,0.052617,0.503774,-0.863836,0
600,10.0,0.091533,0.0305,2.3136,0.061033,0.5,-0.866025,0
601,10.0167,0.090033,0.0306,2.373,0.059433,0.496217,-0.868199,0
602,10.0333,0.083333,0.0324,2.4239,0.050933,0.492424,-0.870356,0
603,10.05,0.090783,0.0312,2.4835,0.059583,0.488621,-0.872496,0
604,10.0667,0.087333,0.0272,2.5436,0.060133,0.48481,-0.87462,0
605,10.0833,0.0879,0.0285,2.603,0.0594,0.480989,-0.876727,0
606,10.1,0.087183,0.0296,2.6606,0.057583,0.477159,-0.878817,0
607,10.1167,0.0863,0.0304,2.7165,0.0559,0.47332,-0.880891,0
608,10.1333,0.091033,0.0318,2.7757,0.059233,0.469472,-0.882948,0
609,10.15,0.089067,0.027,2.8378,0.062067,0.465615,-0.884988,0
610,10.1667,0.087,0.0319,2.8929,0.0551,0.461749,-0.887011,0
611,10.1833,0.084817,0.0312,2.9465,0.053617,0.457874,-0.889017,0
612,10.2,0.0922,0.0281,3.0106,0.0641,0.45399,-0.891007,0
613,10.2167,0.087583,0.0328,3.0654,0.054783,0.450098,-0.892979,0
614,10.2333,0.090567,0.0299,3.1261,0.060667,0.446198,-0.894934,0
615,10.25,0.08735,0.0328,3.1806,0.05455,0.442289,-0.896873,0
616,10.2667,0.089517,0.0331,3.237,0.056417,0.438371,-0.898794,0
617,10.2833,0.0873,0.0328,3.2915,0.0545,0.434445,-0.900698,0
618,10.3,0.090817,0.0285,3.3538,0.062317,0.430511,-0.902585,0
619,10.3167,0.093033,0.033,3.4138,0.060033,0.426569,-0.904455,0
620,10.3333,0.0914,0.0296,3.4756,0.0618,0.422618,-0.906308,0
621,10.35,0.093083,0.028,3.5407,0.065083,0.41866,-0.908143,0
622,10.3667,0.09085,0.0311,3.6005,0.05975,0.414693,-0.909961,0
623,10.3833,0.094767,0.0286,3.6667,0.066167,0.410719,-0.911762,0
624,10.4,0.092917,0.0316,3.728,0.061317,0.406737,-0.913545,0
625,10.4167,0.092583,0.0283,3.7923,0.064283,0.402747,-0.915311,0
626,10.4333,0.096083,0.0319,3.8565,0.064183,0.398749,-0.91706,0
627,10.45,0.090567,0.0301,3.917,0.060467,0.394744,-0.918791,0
628,10.4667,0.08835,0.0333,3.972,0.05505,0.390731,-0.920505,0
629,10.4833,0.091317,0.0344,4.0289,0.056917,0.386711,-0.922201,0
630,10.5,0.096117,0.0302,4.0948,0.065917,0.382683,-0.92388,0
631,10.5167,0.093783,0.0299,4.1587,0.063883,0.378649,-0.925541,0
632,10.5333,0.093183,0.0304,4.2215,0.062783,0.374607,-0.927184,0
633,10.55,0.093517,0.0314,4.2836,0.062117,0.370557,-0.92881,0
634,10.5667,0.097367,0.0304,4.3506,0.066967,0.366501,-0.930418,0
635,10.5833,0.090183,0.0309,4.4099,0.059283,0.362438,-0.932008,0
636,10.6,0.0976,0.0292,4.4783,0.0684,0.358368,-0.93358,0
637,10.6167,0.094967,0.0318,4.5415,0.063167,0.354291,-0.935135,0
638,10.6333,0.098633,0.0304,4.6097,0.068233,0.350207,-0.936672,0
639,10.65,0.094467,0.0294,4.6748,0.065067,0.346117,-0.938191,0
640,10.6667,0.091967,0.031,4.7358,0.060967,0.34202,-0.939693,0
641,10.6833,0.093183,0.0307,4.7983,0.062483,0.337917,-0.941176,0
642,10.7,0.100183,0.0303,4.8682,0.069883,0.333807,-0.942641,0
643,10.7167,0.090017,0.0325,4.9257,0.057517,0.329691,-0.944089,0
644,10.7333,0.096567,0.0332,4.9891,0.063367,0.325568,-0.945519,0
645,10.75,0.096467,0.0312,5.0544,0.065267,0.321439,-0.94693,0
646,10.7667,0.091483,0.0242,5.1217,0.067283,0.317305,-0.948324,0
647,10.7833,0.093167,0.0347,5.1802,0.058467,0.313164,-0.949699,0
648,10.8,0.097933,0.0292,5.2489,0.068733,0.309017,-0.951057,0
649,10.8167,0.092967,0.0339,5.308,0.059067,0.304864,-0.952396,0
650,10.8333,0.097,0.0315,5.3735,0.0655,0.300706,-0.953717,0
651,10.85,0.096967,0.0322,5.4383,0.064767,0.296542,-0.95502,0
652,10.8667,0.09465,0.0277,5.5052,0.06695,0.292372,-0.956305,0
653,10.8833,0.098183,0.0294,5.574,0.068783,0.288196,-0.957571,0
654,10.9,0.092183,0.0313,5.6349,0.060883,0.284015,-0.95882,0
655,10.9167,0.0959,0.0315,5.6993,0.0644,0.279829,-0.96005,0
656,10.9333,0.098167,0.0294,5.7681,0.068767,0.275637,-0.961262,0
657,10.95,0.0956,0.0309,5.8328,0.0647,0.27144,-0.962455,0
658,10.9667,0.095583,0.0293,5.8991,0.066283,0.267238,-0.96363,0
659,10.9833,0.09695,0.0309,5.9651,0.06605,0.263031,-0.964787,0
660,11.0,0.098567,0.0293,6.0344,0.069267,0.258819,-0.965926,0
661,11.0167,0.101433,0.0307,6.1051,0.070733,0.254602,-0.967046,0
662,11.0333,0.0943,0.0291,6.1703,0.0652,0.25038,-0.968148,0
663,11.05,0.100833,0.0307,6.2404,0.070133,0.246153,-0.969231,0
664,11.0667,0.097,0.0297,6.3077,0.0673,0.241922,-0.970296,0
665,11.0833,0.102383,0.032,6.3781,0.070383,0.237686,-0.971342,0
666,11.1,0.099267,0.0269,6.4505,0.072367,0.233445,-0.97237,0
667,11.1167,0.096267,0.033,6.5138,0.063267,0.2292,-0.973379,0
668,11.1333,0.09825,0.0307,6.5813,0.06755,0.224951,-0.97437,0
669,11.15,0.097233,0.0296,6.6489,0.067633,0.220697,-0.975342,0
670,11.1667,0.102917,0.032,6.7198,0.070917,0.21644,-0.976296,0
671,11.1833,0.097317,0.0296,6.7875,0.067717,0.212178,-0.977231,0
672,11.2,0.096083,0.0332,6.8504,0.062883,0.207912,-0.978148,0
673,11.2167,0.097033,0.0316,6.9158,0.065433,0.203642,-0.979045,0
674,11.2333,0.098233,0.0278,6.9862,0.070433,0.199368,-0.979925,0
675,11.25,0.098683,0.0344,7.0505,0.064283,0.19509,-0.980785,0
676,11.2667,0.098417,0.0316,7.1173,0.066817,0.190809,-0.981627,0
677,11.2833,0.094783,0.0321,7.18,0.062683,0.186524,-0.98245,0
678,11.3,0.09815,0.0322,7.246,0.06595,0.182236,-0.983255,0
679,11.3167,0.09985,0.0312,7.3147,0.06865,0.177944,-0.984041,0
680,11.3333,0.09885,0.0353,7.3782,0.06355,0.173648,-0.984808,0
681,11.35,0.1013,0.028,7.4515,0.0733,0.16935,-0.985556,0
682,11.3667,0.097117,0.0309,7.5177,0.066217,0.165048,-0.986286,0
683,11.3833,0.09865,0.0328,7.5835,0.06585,0.160743,-0.986996,0
684,11.4,0.097633,0.0338,7.6473,0.063833,0.156434,-0.987688,0
685,11.4167,0.1037,0.031,7.72,0.0727,0.152123,-0.988362,0
686,11.4333,0.098117,0.0314,7.7867,0.066717,0.147809,-0.989016,0
687,11.45,0.0957,0.0259,7.8565,0.0698,0.143493,-0.989651,0
688,11.4667,0.0997,0.0302,7.926,0.0695,0.139173,-0.990268,0
689,11.4833,0.099633,0.0315,7.9941,0.068133,0.134851,-0.990866,0
690,11.5,0.100417,0.0324,8.0621,0.068017,0.130526,-0.991445,0
691,11.5167,0.09995,0.0305,8.1315,0.06945,0.126199,-0.992005,0
692,11.5333,0.10125,0.0281,8.2047,0.07315,0.121869,-0.992546,0
693,11.55,0.099667,0.0311,8.2733,0.068567,0.117537,-0.993068,0
694,11.5667,0.104267,0.0301,8.3475,0.074167,0.113203,-0.993572,0
695,11.5833,0.0981,0.0312,8.4144,0.0669,0.108867,-0.994056,0
696,11.6,0.099383,0.0304,8.4834,0.068983,0.104528,-0.994522,0
697,11.6167,0.102417,0.0309,8.5549,0.071517,0.100188,-0.994969,0
698,11.6333,0.097633,0.0327,8.6198,0.064933,0.095846,-0.995396,0
699,11.65,0.0974,0.0286,8.6886,0.0688,0.091502,-0.995805,0
700,11.6667,0.093967,0.0311,8.7515,0.062867,0.087156,-0.996195,0
701,11.6833,0.101017,0.0284,8.8241,0.072617,0.082808,-0.996566,0
702,11.7,0.096583,0.03,8.8907,0.066583,0.078459,-0.996917,0
703,11.7167,0.102967,0.0281,8.9656,0.074867,0.074108,-0.99725,0
704,11.7333,0.101067,0.0356,9.0311,0.065467,0.069756,-0.997564,0
705,11.75,0.101283,0.0309,9.1015,0.070383,0.065403,-0.997859,0
706,11.7667,0.104,0.029,9.1765,0.075,0.061049,-0.998135,0
707,11.7833,0.104983,0.0305,9.251,0.074483,0.056693,-0.998392,0
708,11.8,0.100283,0.0318,9.3195,0.068483,0.052336,-0.99863,0
709,11.8167,0.099683,0.03,9.3892,0.069683,0.047978,-0.998848,0
710,11.8333,0.10015,0.0303,9.459,0.06985,0.043619,-0.999048,0
711,11.85,0.101017,0.0312,9.5288,0.069817,0.03926,-0.999229,0
712,11.8667,0.098933,0.0299,9.5978,0.069033,0.034899,-0.999391,0
713,11.8833,0.0989,0.0326,9.6641,0.0663,0.030539,-0.999534,0
714,11.9,0.10145,0.0314,9.7341,0.07005,0.026177,-0.999657,0
715,11.9167,0.103833,0.0297,9.8082,0.074133,0.021815,-0.999762,0
716,11.9333,0.100417,0.0294,9.8792,0.071017,0.017452,-0.999848,0
717,11.95,0.098717,0.0305,9.9474,0.068217,0.01309,-0.999914,0
