sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
3602,12.0333,0.206117,0.0361,18.0,0.170017,-0.008727,-0.999962,0
3603,12.05,0.20005,0.0362,18.0,0.16385,-0.01309,-0.999914,0
3604,12.0667,0.1977,0.0362,18.0,0.1615,-0.017452,-0.999848,0
3605,12.0833,0.200383,0.0373,18.0,0.163083,-0.021815,-0.999762,0
3606,12.1,0.20065,0.0375,18.0,0.16315,-0.026177,-0.999657,0
3607,12.1167,0.2006,0.0338,18.0,0.1668,-0.030539,-0.999534,0
3608,12.1333,0.20025,0.0385,18.0,0.16175,-0.034899,-0.999391,0
3609,12.15,0.198467,0.0396,18.0,0.158867,-0.03926,-0.999229,0
3610,12.1667,0.197817,0.039,18.0,0.158817,-0.043619,-0.999048,0
3611,12.1833,0.197533,0.0378,18.0,0.159733,-0.047978,-0.998848,0
3612,12.2,0.201167,0.0372,18.0,0.163967,-0.052336,-0.99863,0
3613,12.2167,0.204517,0.037,18.0,0.167517,-0.056693,-0.998392,0
3614,12.2333,0.1958,0.0385,18.0,0.1573,-0.061049,-0.998135,0
3615,12.25,0.2012,0.0382,18.0,0.163,-0.065403,-0.997859,0
3616,12.2667,0.201767,0.0386,18.0,0.163167,-0.069756,-0.997564,0
3617,12.2833,0.19655,0.0392,18.0,0.15735,-0.074108,-0.99725,0
3618,12.3,0.198117,0.0368,18.0,0.161317,-0.078459,-0.996917,0
3619,12.3167,0.196433,0.0399,18.0,0.156533,-0.082808,-0.996566,0
3620,12.3333,0.2011,0.0369,18.0,0.1642,-0.087156,-0.996195,0
3621,12.35,0.20345,0.0345,18.0,0.16895,-0.091502,-0.995805,0
3622,12.3667,0.19775,0.0365,18.0,0.16125,-0.095846,-0.995396,0
3623,12.3833,0.198933,0.038,18.0,0.160933,-0.100188,-0.994969,0
3624,12.4,0.202767,0.0373,18.0,0.165467,-0.104528,-0.994522,0
3625,12.4167,0.199617,0.0396,18.0,0.160017,-0.108867,-0.994056,0
3626,12.4333,0.195433,0.0937,18.0,0.101733,-0.113203,-0.993572,0
3627,12.45,0.199917,0.0916,18.0,0.108317,-0.117537,-0.993068,0
3628,12.4667,0.202783,0.0912,18.0,0.111583,-0.121869,-0.992546,0
3629,12.4833,0.199183,0.0953,18.0,0.103883,-0.126199,-0.992005,0
3630,12.5,0.200933,0.0956,18.0,0.105333,-0.130526,-0.991445,0
3631,12.5167,0.197133,0.0923,18.0,0.104833,-0.134851,-0.990866,0
3632,12.5333,0.1967,0.0953,18.0,0.1014,-0.139173,-0.990268,0
3633,12.55,0.19795,0.0886,18.0,0.10935,-0.143493,-0.989651,0
3634,12.5667,0.197267,0.094,18.0,0.103267,-0.147809,-0.989016,0
3635,12.5833,0.1957,0.0948,18.0,0.1009,-0.152123,-0.988362,0
3636,12.6,0.19635,0.0892,18.0,0.10715,-0.156434,-0.987688,0
3637,12.6167,0.20065,0.0927,18.0,0.10795,-0.160743,-0.986996,0
3638,12.6333,0.1995,0.092,18.0,0.1075,-0.165048,-0.986286,0
3639,12.65,0.194567,0.0936,18.0,0.100967,-0.16935,-0.985556,0
3640,12.6667,0.1968,0.0924,18.0,0.1044,-0.173648,-0.984808,0
3641,12.6833,0.190983,0.0929,18.0,0.098083,-0.177944,-0.984041,0
3642,12.7,0.19405,0.0954,18.0,0.09865,-0.182236,-0.983255,0
3643,12.7167,0.198317,0.0908,18.0,0.107517,-0.186524,-0.98245,0
3644,12.7333,0.197567,0.0933,18.0,0.104267,-0.190809,-0.981627,0
3645,12.75,0.193417,0.0924,18.0,0.101017,-0.19509,-0.980785,0
3646,12.7667,0.193117,0.0949,18.0,0.098217,-0.199368,-0.979925,0
3647,12.7833,0.200117,0.0937,18.0,0.106417,-0.203642,-0.979045,0
3648,12.8,0.200617,0.0931,18.0,0.107517,-0.207912,-0.978148,0
3649,12.8167,0.19525,0.0961,18.0,0.09915,-0.212178,-0.977231,0
3650,12.8333,0.1983,0.0942,18.0,0.1041,-0.21644,-0.976296,0
3651,12.85,0.193917,0.0933,18.0,0.100617,-0.220697,-0.975342,0
3652,12.8667,0.195617,0.0917,18.0,0.103917,-0.224951,-0.97437,0
3653,12.8833,0.194917,0.0902,18.0,0.104717,-0.2292,-0.973379,0
3654,12.9,0.199117,0.0912,18.0,0.107917,-0.233445,-0.97237,0
3655,12.9167,0.194533,0.0922,18.0,0.102333,-0.237686,-0.971342,0
3656,12.9333,0.19395,0.0925,18.0,0.10145,-0.241922,-0.970296,0
3657,12.95,0.1966,0.092,18.0,0.1046,-0.246153,-0.969231,0
3658,12.9667,0.18995,0.0908,18.0,0.09915,-0.25038,-0.968148,0
3659,12.9833,0.19615,0.0928,18.0,0.10335,-0.254602,-0.967046,0
3660,13.0,0.1956,0.0902,18.0,0.1054,-0.258819,-0.965926,0
3661,13.0167,0.194967,0.0933,18.0,0.101667,-0.263031,-0.964787,0
3662,13.0333,0.187983,0.0945,18.0,0.093483,-0.267238,-0.96363,0
3663,13.05,0.189667,0.0942,18.0,0.095467,-0.27144,-0.962455,0
3664,13.0667,0.194383,0.0946,18.0,0.099783,-0.275637,-0.961262,0
3665,13.0833,0.1876,0.0925,18.0,0.0951,-0.279829,-0.96005,0
3666,13.1,0.1915,0.0951,18.0,0.0964,-0.284015,-0.95882,0
3667,13.1167,0.191617,0.0926,18.0,0.099017,-0.288196,-0.957571,0
3668,13.1333,0.193533,0.0922,18.0,0.101333,-0.292372,-0.956305,0
3669,13.15,0.192167,0.091,18.0,0.101167,-0.296542,-0.95502,0
3670,13.1667,0.188917,0.0904,18.0,0.098517,-0.300706,-0.953717,0
3671,13.1833,0.191567,0.0914,18.0,0.100167,-0.304864,-0.952396,0
3672,13.2,0.190017,0.0953,18.0,0.094717,-0.309017,-0.951057,0
3673,13.2167,0.190033,0.094,18.0,0.096033,-0.313164,-0.949699,0
3674,13.2333,0.18765,0.0925,18.0,0.09515,-0.317305,-0.948324,0
3675,13.25,0.192817,0.0904,18.0,0.102417,-0.321439,-0.94693,0
3676,13.2667,0.19075,0.0913,18.0,0.09945,-0.325568,-0.945519,0
3677,13.2833,0.1904,0.093,18.0,0.0974,-0.329691,-0.944089,0
3678,13.3,0.186333,0.0899,18.0,0.096433,-0.333807,-0.942641,0
3679,13.3167,0.187217,0.0932,18.0,0.094017,-0.337917,-0.941176,0
3680,13.3333,0.1877,0.0954,18.0,0.0923,-0.34202,-0.939693,0
3681,13.35,0.186683,0.0931,18.0,0.093583,-0.346117,-0.938191,0
3682,13.3667,0.18135,0.0934,18.0,0.08795,-0.350207,-0.936672,0
3683,13.3833,0.183833,0.0952,18.0,0.088633,-0.354291,-0.935135,0
3684,13.4,0.184367,0.093,18.0,0.091367,-0.358368,-0.93358,0
3685,13.4167,0.1847,0.0904,18.0,0.0943,-0.362438,-0.932008,0
3686,13.4333,0.191017,0.0935,18.0,0.097517,-0.366501,-0.930418,0
3687,13.45,0.184783,0.093,18.0,0.091783,-0.370557,-0.92881,0
3688,13.4667,0.187117,0.0966,18.0,0.090517,-0.374607,-0.927184,0
3689,13.4833,0.186667,0.0964,18.0,0.090267,-0.378649,-0.925541,0
3690,13.5,0.1865,0.0925,18.0,0.094,-0.382683,-0.92388,0
3691,13.5167,0.1843,0.0905,18.0,0.0938,-0.386711,-0.922201,0
3692,13.5333,0.1868,0.0938,18.0,0.093,-0.390731,-0.920505,0
3693,13.55,0.18715,0.0947,18.0,0.09245,-0.394744,-0.918791,0
3694,13.5667,0.1884,0.0925,18.0,0.0959,-0.398749,-0.91706,0
3695,13.5833,0.18455,0.0917,18.0,0.09285,-0.402747,-0.915311,0
3696,13.6,0.181017,0.0931,18.0,0.087917,-0.406737,-0.913545,0
3697,13.6167,0.183133,0.0936,18.0,0.089533,-0.410719,-0.911762,0
3698,13.6333,0.1825,0.0933,18.0,0.0892,-0.414693,-0.909961,0
3699,13.65,0.181667,0.0943,18.0,0.087367,-0.41866,-0.908143,0
3700,13.6667,0.181733,0.0916,18.0,0.090133,-0.422618,-0.906308,0
3701,13.6833,0.17915,0.0381,18.0,0.14105,-0.426569,-0.904455,0
3702,13.7,0.180767,0.0373,18.0,0.143467,-0.430511,-0.902585,0
3703,13.7167,0.178783,0.0384,18.0,0.140383,-0.434445,-0.900698,0
3704,13.7333,0.178467,0.0334,18.0,0.145067,-0.438371,-0.898794,0
3705,13.75,0.180633,0.0396,18.0,0.141033,-0.442289,-0.896873,0
3706,13.7667,0.181517,0.0355,18.0,0.146017,-0.446198,-0.894934,0
3707,13.7833,0.176733,0.0346,18.0,0.142133,-0.450098,-0.892979,0
3708,13.8,0.179767,0.0387,18.0,0.141067,-0.45399,-0.891007,0
3709,13.8167,0.178,0.0384,18.0,0.1396,-0.457874,-0.889017,0
3710,13.8333,0.1737,0.0358,18.0,0.1379,-0.461749,-0.887011,0
3711,13.85,0.178417,0.0358,18.0,0.142617,-0.465615,-0.884988,0
3712,13.8667,0.176167,0.0375,18.0,0.138667,-0.469472,-0.882948,0
3713,13.8833,0.178283,0.0362,18.0,0.142083,-0.47332,-0.880891,0
3714,13.9,0.1728,0.0352,18.0,0.1376,-0.477159,-0.878817,0
3715,13.9167,0.173233,0.0422,18.0,0.131033,-0.480989,-0.876727,0
3716,13.9333,0.172817,0.0377,18.0,0.135117,-0.48481,-0.87462,0
3717,13.95,0.1702,0.0386,18.0,0.1316,-0.488621,-0.872496,0
3718,13.9667,0.172833,0.0417,18.0,0.131133,-0.492424,-0.870356,0
3719,13.9833,0.172133,0.0354,18.0,0.136733,-0.496217,-0.868199,0
3720,14.0,0.17515,0.0366,18.0,0.13855,-0.5,-0.866025,0
3721,14.0167,0.175217,0.0391,18.0,0.136117,-0.503774,-0.863836,0
3722,14.0333,0.174417,0.0405,18.0,0.133917,-0.507538,-0.861629,0
3723,14.05,0.1709,0.0409,18.0,0.13,-0.511293,-0.859406,0
3724,14.0667,0.171867,0.0374,18.0,0.134467,-0.515038,-0.857167,0
3725,14.0833,0.168483,0.0396,18.0,0.128883,-0.518773,-0.854912,0
3726,14.1,0.17485,0.0396,18.0,0.13525,-0.522499,-0.85264,0
3727,14.1167,0.16815,0.0377,18.0,0.13045,-0.526214,-0.850352,0
3728,14.1333,0.174217,0.0374,18.0,0.136817,-0.529919,-0.848048,0
3729,14.15,0.16765,0.0358,18.0,0.13185,-0.533615,-0.845728,0
3730,14.1667,0.167433,0.0358,18.0,0.131633,-0.5373,-0.843391,0
3731,14.1833,0.173183,0.0411,18.0,0.132083,-0.540974,-0.841039,0
3732,14.2,0.173617,0.0389,18.0,0.134717,-0.544639,-0.838671,0
3733,14.2167,0.1712,0.037,18.0,0.1342,-0.548293,-0.836286,0
3734,14.2333,0.165167,0.0361,18.0,0.129067,-0.551937,-0.833886,0
3735,14.25,0.168217,0.0411,18.0,0.127117,-0.55557,-0.83147,0
3736,14.2667,0.1696,0.0366,18.0,0.133,-0.559193,-0.829038,0
3737,14.2833,0.163117,0.0377,18.0,0.125417,-0.562805,-0.82659,0
3738,14.3,0.163133,0.0378,18.0,0.125333,-0.566406,-0.824126,0
3739,14.3167,0.168383,0.0395,18.0,0.128883,-0.569997,-0.821647,0
3740,14.3333,0.16425,0.0377,18.0,0.12655,-0.573576,-0.819152,0
3741,14.35,0.164917,0.0423,18.0,0.122617,-0.577145,-0.816642,0
3742,14.3667,0.163117,0.0395,18.0,0.123617,-0.580703,-0.814116,0
3743,14.3833,0.16065,0.0396,18.0,0.12105,-0.58425,-0.811574,0
3744,14.4,0.1643,0.0412,18.0,0.1231,-0.587785,-0.809017,0
3745,14.4167,0.163767,0.0375,18.0,0.126267,-0.59131,-0.806445,0
3746,14.4333,0.162317,0.0381,18.0,0.124217,-0.594823,-0.803857,0
3747,14.45,0.162133,0.0371,18.0,0.125033,-0.598325,-0.801254,0
3748,14.4667,0.160017,0.0372,18.0,0.122817,-0.601815,-0.798636,0
3749,14.4833,0.1593,0.0331,18.0,0.1262,-0.605294,-0.796002,0
3750,14.5,0.1619,0.0386,18.0,0.1233,-0.608761,-0.793353,0
3751,14.5167,0.157783,0.0394,18.0,0.118383,-0.612217,-0.79069,0
3752,14.5333,0.157717,0.0423,18.0,0.115417,-0.615661,-0.788011,0
3753,14.55,0.153767,0.0366,18.0,0.117167,-0.619094,-0.785317,0
3754,14.5667,0.158133,0.0383,18.0,0.119833,-0.622515,-0.782608,0
3755,14.5833,0.1508,0.0393,18.0,0.1115,-0.625923,-0.779884,0
3756,14.6,0.15705,0.036,18.0,0.12105,-0.62932,-0.777146,0
3757,14.6167,0.1494,0.0376,18.0,0.1118,-0.632705,-0.774393,0
3758,14.6333,0.154733,0.0369,18.0,0.117833,-0.636078,-0.771625,0
3759,14.65,0.153367,0.0352,18.0,0.118167,-0.639439,-0.768842,0
3760,14.6667,0.1559,0.0385,18.0,0.1174,-0.642788,-0.766044,0
3761,14.6833,0.1513,0.038,18.0,0.1133,-0.646124,-0.763232,0
3762,14.7,0.1545,0.0379,18.0,0.1166,-0.649448,-0.760406,0
3763,14.7167,0.149117,0.0354,18.0,0.113717,-0.65276,-0.757565,0
3764,14.7333,0.149833,0.039,18.0,0.110833,-0.656059,-0.75471,0
3765,14.75,0.153083,0.0393,18.0,0.113783,-0.659346,-0.75184,0
3766,14.7667,0.14985,0.0389,18.0,0.11095,-0.66262,-0.748956,0
3767,14.7833,0.150817,0.0367,18.0,0.114117,-0.665882,-0.746057,0
3768,14.8,0.14675,0.036,18.0,0.11075,-0.669131,-0.743145,0
3769,14.8167,0.1449,0.0376,18.0,0.1073,-0.672367,-0.740218,0
3770,14.8333,0.148417,0.0392,18.0,0.109217,-0.67559,-0.737277,0
3771,14.85,0.142033,0.0377,18.0,0.104333,-0.678801,-0.734323,0
3772,14.8667,0.144733,0.0368,18.0,0.107933,-0.681998,-0.731354,0
3773,14.8833,0.146083,0.0372,18.0,0.108883,-0.685183,-0.728371,0
3774,14.9,0.146883,0.0425,18.0,0.104383,-0.688355,-0.725374,0
3775,14.9167,0.1467,0.0434,18.0,0.1033,-0.691513,-0.722364,0
3776,14.9333,0.141117,0.0403,18.0,0.100817,-0.694658,-0.71934,0
3777,14.95,0.144733,0.0373,18.0,0.107433,-0.69779,-0.716302,0
3778,14.9667,0.145617,0.038,18.0,0.107617,-0.700909,-0.71325,0
3779,14.9833,0.138267,0.0358,18.0,0.102467,-0.704015,-0.710185,0
3780,15.0,0.144783,0.0382,18.0,0.106583,-0.707107,-0.707107,0
3781,15.0167,0.140883,0.0345,18.0,0.106383,-0.710185,-0.704015,0
3782,15.0333,0.13695,0.0348,18.0,0.10215,-0.71325,-0.700909,0
3783,15.05,0.13875,0.0412,18.0,0.09755,-0.716302,-0.69779,0
3784,15.0667,0.14105,0.0364,18.0,0.10465,-0.71934,-0.694658,0
3785,15.0833,0.1357,0.037,18.0,0.0987,-0.722364,-0.691513,0
3786,15.1,0.13575,0.0386,18.0,0.09715,-0.725374,-0.688355,0
3787,15.1167,0.142783,0.036,18.0,0.106783,-0.728371,-0.685183,0
3788,15.1333,0.136267,0.0382,18.0,0.098067,-0.731354,-0.681998,0
3789,15.15,0.138733,0.0398,18.0,0.098933,-0.734323,-0.678801,0
3790,15.1667,0.138617,0.0364,18.0,0.102217,-0.737277,-0.67559,0
3791,15.1833,0.132617,0.0353,18.0,0.097317,-0.740218,-0.672367,0
3792,15.2,0.131517,0.0378,18.0,0.093717,-0.743145,-0.669131,0
3793,15.2167,0.132367,0.0382,18.0,0.094167,-0.746057,-0.665882,0
3794,15.2333,0.130967,0.0353,18.0,0.095667,-0.748956,-0.66262,0
3795,15.25,0.130967,0.0356,18.0,0.095367,-0.75184,-0.659346,0
3796,15.2667,0.13055,0.0373,18.0,0.09325,-0.75471,-0.656059,0
3797,15.2833,0.130317,0.0379,18.0,0.092417,-0.757565,-0.65276,0
3798,15.3,0.132067,0.039,18.0,0.093067,-0.760406,-0.649448,0
3799,15.3167,0.131517,0.0403,18.0,0.091217,-0.763232,-0.646124,0
3800,15.3333,0.126233,0.0392,18.0,0.087033,-0.766044,-0.642788,0
3801,15.35,0.126033,0.0376,18.0,0.088433,-0.768842,-0.639439,0
3802,15.3667,0.12725,0.0348,18.0,0.09245,-0.771625,-0.636078,0
3803,15.3833,0.125783,0.0416,18.0,0.084183,-0.774393,-0.632705,0
3804,15.4,0.12655,0.0398,18.0,0.08675,-0.777146,-0.62932,0
3805,15.4167,0.12275,0.0407,18.0,0.08205,-0.779884,-0.625923,0
3806,15.4333,0.12405,0.0359,18.0,0.08815,-0.782608,-0.622515,0
3807,15.45,0.12425,0.0389,18.0,0.08535,-0.785317,-0.619094,0
3808,15.4667,0.121133,0.0389,18.0,0.082233,-0.788011,-0.615661,0
3809,15.4833,0.122633,0.0398,18.0,0.082833,-0.79069,-0.612217,0
3810,15.5,0.117933,0.0367,18.0,0.081233,-0.793353,-0.608761,0
3811,15.5167,0.115433,0.0386,18.0,0.076833,-0.796002,-0.605294,0
3812,15.5333,0.122917,0.0313,18.0,0.091617,-0.798636,-0.601815,0
3813,15.55,0.1185,0.0366,18.0,0.0819,-0.801254,-0.598325,0
3814,15.5667,0.11335,0.0391,18.0,0.07425,-0.803857,-0.594823,0
3815,15.5833,0.1153,0.0368,18.0,0.0785,-0.806445,-0.59131,0
3816,15.6,0.11815,0.0369,18.0,0.08125,-0.809017,-0.587785,0
3817,15.6167,0.113117,0.0358,18.0,0.077317,-0.811574,-0.58425,0
3818,15.6333,0.116333,0.0382,18.0,0.078133,-0.814116,-0.580703,0
3819,15.65,0.112083,0.0355,18.0,0.076583,-0.816642,-0.577145,0
3820,15.6667,0.11425,0.0369,18.0,0.07735,-0.819152,-0.573576,0
3821,15.6833,0.112883,0.0345,18.0,0.078383,-0.821647,-0.569997,0
3822,15.7,0.115567,0.0395,18.0,0.076067,-0.824126,-0.566406,0
3823,15.7167,0.113317,0.0363,18.0,0.077017,-0.82659,-0.562805,0
3824,15.7333,0.112583,0.0394,18.0,0.073183,-0.829038,-0.559193,0
3825,15.75,0.107333,0.0372,18.0,0.070133,-0.83147,-0.55557,0
3826,15.7667,0.113617,0.0365,18.0,0.077117,-0.833886,-0.551937,0
3827,15.7833,0.1097,0.0379,18.0,0.0718,-0.836286,-0.548293,0
3828,15.8,0.111483,0.0364,18.0,0.075083,-0.838671,-0.544639,0
3829,15.8167,0.1115,0.0384,18.0,0.0731,-0.841039,-0.540974,0
3830,15.8333,0.10865,0.0344,18.0,0.07425,-0.843391,-0.5373,0
3831,15.85,0.108033,0.0397,18.0,0.068333,-0.845728,-0.533615,0
3832,15.8667,0.107967,0.0351,18.0,0.072867,-0.848048,-0.529919,0
3833,15.8833,0.108517,0.0393,18.0,0.069217,-0.850352,-0.526214,0
3834,15.9,0.102167,0.0412,18.0,0.060967,-0.85264,-0.522499,0
3835,15.9167,0.102683,0.0375,18.0,0.065183,-0.854912,-0.518773,0
3836,15.9333,0.10035,0.0367,18.0,0.06365,-0.857167,-0.515038,0
3837,15.95,0.100817,0.0391,18.0,0.061717,-0.859406,-0.511293,0
3838,15.9667,0.099633,0.0371,18.0,0.062533,-0.861629,-0.507538,0
3839,15.9833,0.101967,0.0376,18.0,0.064367,-0.863836,-0.503774,0
3840,16.0,0.09715,0.0356,18.0,0.06155,-0.866025,-0.5,0
3841,16.0167,0.095733,0.0377,18.0,0.058033,-0.868199,-0.496217,0
3842,16.0333,0.0946,0.0405,18.0,0.0541,-0.870356,-0.492424,0
3843,16.05,0.09945,0.0373,18.0,0.06215,-0.872496,-0.488621,0
3844,16.0667,0.09215,0.0386,18.0,0.05355,-0.87462,-0.48481,0
3845,16.0833,0.0957,0.0348,18.0,0.0609,-0.876727,-0.480989,0
3846,16.1,0.0912,0.0388,18.0,0.0524,-0.878817,-0.477159,0
3847,16.1167,0.0956,0.0354,18.0,0.0602,-0.880891,-0.47332,0
3848,16.1333,0.093633,0.0349,18.0,0.058733,-0.882948,-0.469472,0
3849,16.15,0.0916,0.0368,18.0,0.0548,-0.884988,-0.465615,0
3850,16.1667,0.091817,0.0346,18.0,0.057217,-0.887011,-0.461749,0
3851,16.1833,0.09085,0.037,18.0,0.05385,-0.889017,-0.457874,0
3852,16.2,0.092633,0.0364,18.0,0.056233,-0.891007,-0.45399,0
3853,16.2167,0.090483,0.0399,18.0,0.050583,-0.892979,-0.450098,0
3854,16.2333,0.08985,0.0387,18.0,0.05115,-0.894934,-0.446198,0
3855,16.25,0.086017,0.034,18.0,0.052017,-0.896873,-0.442289,0
3856,16.2667,0.086967,0.0392,18.0,0.047767,-0.898794,-0.438371,0
3857,16.2833,0.08765,0.0371,18.0,0.05055,-0.900698,-0.434445,0
3858,16.3,0.08705,0.039,18.0,0.04805,-0.902585,-0.430511,0
3859,16.3167,0.084067,0.0365,18.0,0.047567,-0.904455,-0.426569,0
3860,16.3333,0.0855,0.039,18.0,0.0465,-0.906308,-0.422618,0
3861,16.35,0.086767,0.0417,18.0,0.045067,-0.908143,-0.41866,0
3862,16.3667,0.083217,0.0366,18.0,0.046617,-0.909961,-0.414693,0
3863,16.3833,0.086767,0.0367,18.0,0.050067,-0.911762,-0.410719,0
3864,16.4,0.084333,0.0393,18.0,0.045033,-0.913545,-0.406737,0
3865,16.4167,0.084067,0.0382,18.0,0.045867,-0.915311,-0.402747,0
3866,16.4333,0.0756,0.0366,18.0,0.039,-0.91706,-0.398749,0
3867,16.45,0.080933,0.0352,18.0,0.045733,-0.918791,-0.394744,0
3868,16.4667,0.074433,0.0342,18.0,0.040233,-0.920505,-0.390731,0
3869,16.4833,0.081317,0.0354,18.0,0.045917,-0.922201,-0.386711,0
3870,16.5,0.075217,0.0365,18.0,0.038717,-0.92388,-0.382683,0
3871,16.5167,0.076667,0.0373,18.0,0.039367,-0.925541,-0.378649,0
3872,16.5333,0.077633,0.0366,18.0,0.041033,-0.927184,-0.374607,0
3873,16.55,0.075883,0.0389,18.0,0.036983,-0.92881,-0.370557,0
3874,16.5667,0.074933,0.0377,18.0,0.037233,-0.930418,-0.366501,0
3875,16.5833,0.07025,0.0381,18.0,0.03215,-0.932008,-0.362438,0
3876,16.6,0.0699,0.0368,18.0,0.0331,-0.93358,-0.358368,0
3877,16.6167,0.07255,0.0379,18.0,0.03465,-0.935135,-0.354291,0
3878,16.6333,0.071733,0.0369,18.0,0.034833,-0.936672,-0.350207,0
3879,16.65,0.066383,0.0392,18.0,0.027183,-0.938191,-0.346117,0
3880,16.6667,0.073133,0.0356,18.0,0.037533,-0.939693,-0.34202,0
3881,16.6833,0.068433,0.0356,18.0,0.032833,-0.941176,-0.337917,0
3882,16.7,0.068483,0.0362,18.0,0.032283,-0.942641,-0.333807,0
3883,16.7167,0.060117,0.0392,18.0,0.020917,-0.944089,-0.329691,0
3884,16.7333,0.067283,0.039,18.0,0.028283,-0.945519,-0.325568,0
3885,16.75,0.067233,0.0365,18.0,0.030733,-0.94693,-0.321439,0
3886,16.7667,0.06545,0.0366,18.0,0.02885,-0.948324,-0.317305,0
3887,16.7833,0.063683,0.0374,18.0,0.026283,-0.949699,-0.313164,0
3888,16.8,0.0602,0.0407,18.0,0.0195,-0.951057,-0.309017,0
3889,16.8167,0.060883,0.0325,18.0,0.028383,-0.952396,-0.304864,0
3890,16.8333,0.063417,0.0348,18.0,0.028617,-0.953717,-0.300706,0
3891,16.85,0.06345,0.0364,18.0,0.02705,-0.95502,-0.296542,0
3892,16.8667,0.057483,0.0399,18.0,0.017583,-0.956305,-0.292372,0
3893,16.8833,0.056533,0.0352,18.0,0.021333,-0.957571,-0.288196,0
3894,16.9,0.058183,0.0423,18.0,0.015883,-0.95882,-0.284015,0
3895,16.9167,0.0593,0.0385,18.0,0.0208,-0.96005,-0.279829,0
3896,16.9333,0.054817,0.0371,18.0,0.017717,-0.961262,-0.275637,0
3897,16.95,0.052433,0.0347,18.0,0.017733,-0.962455,-0.27144,0
3898,16.9667,0.053383,0.0367,18.0,0.016683,-0.96363,-0.267238,0
3899,16.9833,0.0587,0.0375,18.0,0.0212,-0.964787,-0.263031,0
3900,17.0,0.0518,0.0356,18.0,0.0162,-0.965926,-0.258819,0
3901,17.0167,0.0559,0.0381,18.0,0.0178,-0.967046,-0.254602,0
3902,17.0333,0.049117,0.0357,18.0,0.013417,-0.968148,-0.25038,0
3903,17.05,0.0539,0.0354,18.0,0.0185,-0.969231,-0.246153,0
3904,17.0667,0.045033,0.0341,18.0,0.010933,-0.970296,-0.241922,0
3905,17.0833,0.04525,0.0367,18.0,0.00855,-0.971342,-0.237686,0
3906,17.1,0.045883,0.0423,18.0,0.003583,-0.97237,-0.233445,0
3907,17.1167,0.044783,0.0404,18.0,0.004383,-0.973379,-0.2292,0
3908,17.1333,0.041867,0.0385,18.0,0.003367,-0.97437,-0.224951,0
3909,17.15,0.042933,0.0406,18.0,0.002333,-0.975342,-0.220697,0
3910,17.1667,0.041383,0.039,18.0,0.002383,-0.976296,-0.21644,0
3911,17.1833,0.042883,0.035,18.0,0.007883,-0.977231,-0.212178,0
3912,17.2,0.040217,0.0379,18.0,0.002317,-0.978148,-0.207912,0
3913,17.2167,0.040283,0.0359,18.0,0.004383,-0.979045,-0.203642,0
3914,17.2333,0.041667,0.0372,18.0,0.004467,-0.979925,-0.199368,0
3915,17.25,0.039267,0.035,18.0,0.004267,-0.980785,-0.19509,0
3916,17.2667,0.042117,0.0379,18.0,0.004217,-0.981627,-0.190809,0
3917,17.2833,0.036967,0.039,17.998,-0.002033,-0.98245,-0.186524,0
3918,17.3,0.032417,0.0371,17.9933,-0.004683,-0.983255,-0.182236,0
3919,17.3167,0.0372,0.0352,17.9953,0.002,-0.984041,-0.177944,0
3920,17.3333,0.030733,0.0382,17.9878,-0.007467,-0.984808,-0.173648,0
3921,17.35,0.038167,0.0395,17.9865,-0.001333,-0.985556,-0.16935,0
3922,17.3667,0.032383,0.0395,17.9794,-0.007117,-0.986286,-0.165048,0
3923,17.3833,0.031317,0.0364,17.9743,-0.005083,-0.986996,-0.160743,0
3924,17.4,0.033317,0.0399,17.9677,-0.006583,-0.987688,-0.156434,0
3925,17.4167,0.029117,0.0363,17.9605,-0.007183,-0.988362,-0.152123,0
3926,17.4333,0.029783,0.0391,17.9512,-0.009317,-0.989016,-0.147809,0
3927,17.45,0.027583,0.0405,17.9383,-0.012917,-0.989651,-0.143493,0
3928,17.4667,0.03225,0.0353,17.9353,-0.00305,-0.990268,-0.139173,0
3929,17.4833,0.02985,0.0382,17.927,-0.00835,-0.990866,-0.134851,0
3930,17.5,0.028217,0.0392,17.916,-0.010983,-0.991445,-0.130526,0
3931,17.5167,0.0246,0.0362,17.9044,-0.0116,-0.992005,-0.126199,0
3932,17.5333,0.025367,0.0402,17.8896,-0.014833,-0.992546,-0.121869,0
3933,17.55,0.0258,0.0396,17.8758,-0.0138,-0.993068,-0.117537,0
3934,17.5667,0.0203,0.038,17.8581,-0.0177,-0.993572,-0.113203,0
3935,17.5833,0.018267,0.0335,17.8429,-0.015233,-0.994056,-0.108867,0
3936,17.6,0.019683,0.0409,17.8217,-0.021217,-0.994522,-0.104528,0
3937,17.6167,0.01535,0.0341,17.803,-0.01875,-0.994969,-0.100188,0
3938,17.6333,0.022017,0.0387,17.7863,-0.016683,-0.995396,-0.095846,0
3939,17.65,0.0172,0.0365,17.767,-0.0193,-0.995805,-0.091502,0
3940,17.6667,0.016017,0.0355,17.7475,-0.019483,-0.996195,-0.087156,0
3941,17.6833,0.01445,0.0419,17.7201,-0.02745,-0.996566,-0.082808,0
3942,17.7,0.01405,0.0388,17.6954,-0.02475,-0.996917,-0.078459,0
3943,17.7167,0.014583,0.0378,17.6722,-0.023217,-0.99725,-0.074108,0
